Datetime,Close,High,Low,Open,Volume,extracted_at,ticker
2026-08-07 09:30:00-04:00,39.209999084472656,39.25,38.7599983215332,39.06999969482422,0,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 09:35:00-04:00,38.9900016784668,39.22999954223633,38.959999084472656,39.22999954223633,81819,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 09:40:00-04:00,38.849998474121094,38.9900016784668,38.83000183105469,38.9900016784668,59092,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 09:45:00-04:00,38.88999938964844,38.88999938964844,38.790000915527344,38.84000015258789,68706,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 09:50:00-04:00,38.88999938964844,38.915000915527344,38.79999923706055,38.880001068115234,134700,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 09:55:00-04:00,39.0099983215332,39.0099983215332,38.81999969482422,38.88999938964844,46328,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:00:00-04:00,39.06999969482422,39.11000061035156,38.939998626708984,39.0,59086,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:05:00-04:00,39.2599983215332,39.2599983215332,39.07500076293945,39.08000183105469,54645,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:10:00-04:00,39.310001373291016,39.310001373291016,39.23500061035156,39.27000045776367,73705,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:15:00-04:00,39.345001220703125,39.380001068115234,39.290000915527344,39.31999969482422,56281,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:20:00-04:00,39.33000183105469,39.349998474121094,39.29999923706055,39.34000015258789,51217,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:25:00-04:00,39.2400016784668,39.349998474121094,39.189998626708984,39.32500076293945,95814,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:30:00-04:00,39.2599983215332,39.279998779296875,39.16999816894531,39.244998931884766,68190,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:35:00-04:00,39.31999969482422,39.31999969482422,39.2400016784668,39.25,33302,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:40:00-04:00,39.279998779296875,39.349998474121094,39.27000045776367,39.33000183105469,45956,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:45:00-04:00,39.400001525878906,39.400001525878906,39.27000045776367,39.290000915527344,35684,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:50:00-04:00,39.34000015258789,39.41999816894531,39.334999084472656,39.40999984741211,39318,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 10:55:00-04:00,39.52000045776367,39.52000045776367,39.349998474121094,39.349998474121094,42590,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:00:00-04:00,39.5,39.56999969482422,39.459999084472656,39.52000045776367,62758,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:05:00-04:00,39.560001373291016,39.59000015258789,39.5,39.5,31990,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:10:00-04:00,39.55500030517578,39.599998474121094,39.55500030517578,39.560001373291016,24920,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:15:00-04:00,39.560001373291016,39.58000183105469,39.48500061035156,39.560001373291016,28503,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:20:00-04:00,39.65999984741211,39.68000030517578,39.564998626708984,39.564998626708984,30990,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:25:00-04:00,39.709999084472656,39.75,39.665000915527344,39.665000915527344,26464,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:30:00-04:00,39.72999954223633,39.75,39.70000076293945,39.720001220703125,34100,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:35:00-04:00,39.75,39.790000915527344,39.720001220703125,39.720001220703125,39437,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:40:00-04:00,39.75,39.79999923706055,39.720001220703125,39.7400016784668,44438,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:45:00-04:00,39.810001373291016,39.81999969482422,39.72999954223633,39.744998931884766,26238,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:50:00-04:00,39.84000015258789,39.8849983215332,39.814998626708984,39.814998626708984,60906,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 11:55:00-04:00,39.79999923706055,39.86000061035156,39.77000045776367,39.84000015258789,41641,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:00:00-04:00,39.810001373291016,39.880001068115234,39.79999923706055,39.79999923706055,71647,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:05:00-04:00,39.7400016784668,39.81999969482422,39.724998474121094,39.79999923706055,23300,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:10:00-04:00,39.790000915527344,39.82500076293945,39.720001220703125,39.72999954223633,18245,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:15:00-04:00,39.81999969482422,39.81999969482422,39.7599983215332,39.779998779296875,16604,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:20:00-04:00,39.81999969482422,39.849998474121094,39.779998779296875,39.81999969482422,23800,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:25:00-04:00,39.75,39.81999969482422,39.72999954223633,39.81999969482422,23801,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:30:00-04:00,39.7400016784668,39.7599983215332,39.709999084472656,39.755001068115234,19105,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:35:00-04:00,39.77000045776367,39.77000045776367,39.70500183105469,39.7400016784668,21100,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:40:00-04:00,39.790000915527344,39.81999969482422,39.775001525878906,39.775001525878906,21600,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:45:00-04:00,39.79999923706055,39.82500076293945,39.779998779296875,39.79999923706055,21890,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:50:00-04:00,39.79999923706055,39.81999969482422,39.77000045776367,39.79999923706055,19453,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 12:55:00-04:00,39.77000045776367,39.81999969482422,39.76499938964844,39.80500030517578,27100,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:00:00-04:00,39.65999984741211,39.77000045776367,39.64500045776367,39.77000045776367,32160,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:05:00-04:00,39.599998474121094,39.67499923706055,39.599998474121094,39.65999984741211,30400,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:10:00-04:00,39.59000015258789,39.599998474121094,39.57500076293945,39.599998474121094,27056,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:15:00-04:00,39.599998474121094,39.63999938964844,39.57500076293945,39.59000015258789,19225,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:20:00-04:00,39.650001525878906,39.66999816894531,39.599998474121094,39.61000061035156,16325,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:25:00-04:00,39.66999816894531,39.66999816894531,39.619998931884766,39.65999984741211,9300,2026-08-08 18:5643.164753,CVE.TO
2026-08-07 13:30:00-04:00,39.689998626708984,39.720001220703125,39.654998779296875,39.68000030517578,13703,2026-08-08 18:5643.164753,CVE.TO
