Datetime,Close,High,Low,Open,Volume,extracted_at,ticker
2026-08-10 09:30:00-04:00,40.40999984741211,40.41999816894531,39.849998474121094,39.849998474121094,63996,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 09:35:00-04:00,40.599998474121094,40.619998931884766,40.38999938964844,40.45000076293945,94584,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 09:40:00-04:00,40.68000030517578,40.689998626708984,40.58000183105469,40.61000061035156,49498,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 09:45:00-04:00,40.779998779296875,40.779998779296875,40.66999816894531,40.689998626708984,49443,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 09:50:00-04:00,40.77000045776367,40.83000183105469,40.724998474121094,40.77000045776367,39317,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 09:55:00-04:00,40.779998779296875,40.849998474121094,40.77000045776367,40.779998779296875,46218,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:00:00-04:00,40.84000015258789,40.86000061035156,40.7599983215332,40.775001525878906,42991,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:05:00-04:00,40.93000030517578,40.93000030517578,40.84000015258789,40.84000015258789,42418,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:10:00-04:00,41.02000045776367,41.029998779296875,40.93000030517578,40.935001373291016,77245,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:15:00-04:00,40.810001373291016,41.0099983215332,40.77000045776367,41.0099983215332,59608,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:20:00-04:00,40.790000915527344,40.849998474121094,40.78499984741211,40.810001373291016,43600,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:25:00-04:00,40.79999923706055,40.834999084472656,40.72999954223633,40.79999923706055,50465,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:30:00-04:00,40.90999984741211,40.90999984741211,40.77000045776367,40.790000915527344,46521,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:35:00-04:00,40.880001068115234,40.959999084472656,40.86000061035156,40.91999816894531,41011,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:40:00-04:00,40.93000030517578,40.93000030517578,40.849998474121094,40.880001068115234,23666,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:45:00-04:00,40.869998931884766,40.939998626708984,40.86000061035156,40.935001373291016,33000,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:50:00-04:00,40.93000030517578,40.95000076293945,40.875,40.875,33825,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 10:55:00-04:00,40.90999984741211,40.95500183105469,40.900001525878906,40.93000030517578,34311,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:00:00-04:00,40.939998626708984,40.95000076293945,40.875,40.90999984741211,24400,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:05:00-04:00,40.93000030517578,40.959999084472656,40.900001525878906,40.95000076293945,37170,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:10:00-04:00,40.97999954223633,40.97999954223633,40.845001220703125,40.91999816894531,31310,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:15:00-04:00,40.88999938964844,40.97999954223633,40.88999938964844,40.970001220703125,20866,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:20:00-04:00,40.970001220703125,40.970001220703125,40.869998931884766,40.88999938964844,22789,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:25:00-04:00,40.970001220703125,40.97999954223633,40.939998626708984,40.97999954223633,19650,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:30:00-04:00,40.970001220703125,40.9900016784668,40.970001220703125,40.970001220703125,23632,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:35:00-04:00,41.040000915527344,41.040000915527344,40.970001220703125,40.970001220703125,35506,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:40:00-04:00,41.11000061035156,41.119998931884766,41.02000045776367,41.040000915527344,59124,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:45:00-04:00,41.1150016784668,41.150001525878906,41.09000015258789,41.11000061035156,23125,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:50:00-04:00,41.11000061035156,41.154998779296875,41.10499954223633,41.1150016784668,27851,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 11:55:00-04:00,41.04999923706055,41.13999938964844,41.04999923706055,41.11000061035156,23300,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:00:00-04:00,41.060001373291016,41.08000183105469,41.040000915527344,41.060001373291016,21522,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:05:00-04:00,41.029998779296875,41.060001373291016,40.994998931884766,41.04999923706055,32000,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:10:00-04:00,40.97999954223633,41.040000915527344,40.939998626708984,41.029998779296875,36379,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:15:00-04:00,41.06999969482422,41.06999969482422,40.9900016784668,41.0,20859,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:20:00-04:00,41.060001373291016,41.09000015258789,41.04999923706055,41.06999969482422,27804,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:25:00-04:00,41.02000045776367,41.060001373291016,41.0099983215332,41.060001373291016,20900,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:30:00-04:00,41.0099983215332,41.029998779296875,40.9900016784668,41.0099983215332,32904,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:35:00-04:00,41.060001373291016,41.060001373291016,40.97999954223633,41.02000045776367,17157,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:40:00-04:00,41.18000030517578,41.18000030517578,41.06999969482422,41.06999969482422,27186,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:45:00-04:00,41.150001525878906,41.18000030517578,41.099998474121094,41.18000030517578,38008,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:50:00-04:00,41.2400016784668,41.25,41.130001068115234,41.13999938964844,68330,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 12:55:00-04:00,41.25,41.310001373291016,41.25,41.25,30083,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:00:00-04:00,41.27000045776367,41.290000915527344,41.25,41.2599983215332,32184,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:05:00-04:00,41.27000045776367,41.279998779296875,41.25,41.2599983215332,54324,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:10:00-04:00,41.27000045776367,41.29999923706055,41.2400016784668,41.27000045776367,24740,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:15:00-04:00,41.32500076293945,41.32500076293945,41.25,41.27000045776367,20648,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:20:00-04:00,41.310001373291016,41.349998474121094,41.29999923706055,41.33000183105469,36901,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:25:00-04:00,41.369998931884766,41.380001068115234,41.310001373291016,41.310001373291016,29162,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 13:30:00-04:00,41.380001068115234,41.380001068115234,41.380001068115234,41.380001068115234,0,2026-08-10 17:3025.681636,CVE.TO
2026-08-10 09:30:00-04:00,7.050000190734863,7.159999847412109,6.929999828338623,7.0,273967,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 09:35:00-04:00,6.940000057220459,7.079999923706055,6.929999828338623,7.059999942779541,120795,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 09:40:00-04:00,6.920000076293945,6.960000038146973,6.920000076293945,6.940000057220459,133796,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 09:45:00-04:00,6.920000076293945,6.929999828338623,6.894999980926514,6.909999847412109,107231,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 09:50:00-04:00,6.920000076293945,6.929999828338623,6.880000114440918,6.920000076293945,90287,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 09:55:00-04:00,6.934999942779541,6.940000057220459,6.909999847412109,6.929999828338623,45071,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:00:00-04:00,6.949999809265137,6.989999771118164,6.920000076293945,6.929999828338623,133869,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:05:00-04:00,6.945000171661377,6.985000133514404,6.940000057220459,6.960000038146973,72992,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:10:00-04:00,6.989999771118164,6.989999771118164,6.940000057220459,6.945000171661377,96886,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:15:00-04:00,7.010000228881836,7.03000020980835,6.989999771118164,6.989999771118164,42200,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:20:00-04:00,7.03000020980835,7.034999847412109,7.0,7.010000228881836,27870,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:25:00-04:00,7.059999942779541,7.070000171661377,7.03000020980835,7.03000020980835,87788,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:30:00-04:00,7.079999923706055,7.085000038146973,7.054999828338623,7.059999942779541,37904,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:35:00-04:00,7.125,7.130000114440918,7.070000171661377,7.079999923706055,97702,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:40:00-04:00,7.170000076293945,7.170000076293945,7.119999885559082,7.130000114440918,96203,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:45:00-04:00,7.110000133514404,7.170000076293945,7.110000133514404,7.170000076293945,110858,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:50:00-04:00,7.059999942779541,7.099999904632568,7.059999942779541,7.099999904632568,185000,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 10:55:00-04:00,7.054999828338623,7.059999942779541,7.03000020980835,7.054999828338623,36397,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:00:00-04:00,7.070000171661377,7.085000038146973,7.039999961853027,7.050000190734863,29500,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:05:00-04:00,7.070000171661377,7.099999904632568,7.050000190734863,7.070000171661377,86891,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:10:00-04:00,7.09499979019165,7.105000019073486,7.070000171661377,7.070000171661377,34500,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:15:00-04:00,7.085000038146973,7.09499979019165,7.079999923706055,7.090000152587891,24901,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:20:00-04:00,7.105000019073486,7.110000133514404,7.085000038146973,7.085000038146973,63131,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:25:00-04:00,7.074999809265137,7.110000133514404,7.070000171661377,7.110000133514404,50853,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:30:00-04:00,7.070000171661377,7.085000038146973,7.054999828338623,7.079999923706055,43405,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:35:00-04:00,7.059999942779541,7.085000038146973,7.050000190734863,7.079999923706055,97841,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:40:00-04:00,7.059999942779541,7.070000171661377,7.054999828338623,7.059999942779541,21803,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:45:00-04:00,7.059999942779541,7.074999809265137,7.059999942779541,7.059999942779541,17705,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:50:00-04:00,7.070000171661377,7.074999809265137,7.054999828338623,7.054999828338623,33696,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 11:55:00-04:00,7.070000171661377,7.079999923706055,7.059999942779541,7.070000171661377,36675,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 12:00:00-04:00,7.079999923706055,7.079999923706055,7.059999942779541,7.070000171661377,52800,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 12:05:00-04:00,7.085000038146973,7.090000152587891,7.074999809265137,7.079999923706055,21100,2026-08-10 17:3026.318732,BTO.TO
2026-08-10 12:10:00-04:00,7.059999942779541,7.079999923706055,7.059999942779541,7.079999923706055,23300,2026-08-10 17:3026.318732,BTO.TO
