Datetime,Close,High,Low,Open,Volume,extracted_at,ticker
2026-07-10 09:30:00-04:00,37.04999923706055,37.08000183105469,36.84000015258789,36.869998931884766,0,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 09:35:00-04:00,37.2599983215332,37.290000915527344,37.0099983215332,37.040000915527344,51904,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 09:40:00-04:00,37.09000015258789,37.2599983215332,37.09000015258789,37.25,26700,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 09:45:00-04:00,37.04999923706055,37.08000183105469,36.9900016784668,37.06999969482422,40224,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 09:50:00-04:00,36.900001525878906,37.08000183105469,36.900001525878906,37.04999923706055,63345,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 09:55:00-04:00,37.0099983215332,37.0099983215332,36.8650016784668,36.904998779296875,22850,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:00:00-04:00,37.025001525878906,37.06999969482422,36.9900016784668,37.02000045776367,18700,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:05:00-04:00,37.06999969482422,37.09000015258789,37.0099983215332,37.02000045776367,16391,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:10:00-04:00,37.029998779296875,37.08000183105469,36.91999816894531,37.08000183105469,60903,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:15:00-04:00,37.08000183105469,37.08000183105469,36.97999954223633,37.02000045776367,277488,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:20:00-04:00,37.064998626708984,37.13999938964844,36.9900016784668,37.08000183105469,51097,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:25:00-04:00,37.029998779296875,37.150001525878906,37.029998779296875,37.06999969482422,33784,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:30:00-04:00,37.08000183105469,37.36000061035156,37.0,37.029998779296875,156211,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:35:00-04:00,37.06999969482422,37.099998474121094,36.959999084472656,37.08000183105469,58309,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:40:00-04:00,37.09000015258789,37.11000061035156,37.0099983215332,37.08000183105469,16666,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:45:00-04:00,37.09000015258789,37.150001525878906,37.08000183105469,37.099998474121094,14100,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:50:00-04:00,37.09000015258789,37.099998474121094,37.025001525878906,37.095001220703125,19300,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 10:55:00-04:00,37.099998474121094,37.10499954223633,37.04999923706055,37.099998474121094,18100,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:00:00-04:00,37.060001373291016,37.15999984741211,37.04999923706055,37.11000061035156,28463,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:05:00-04:00,37.06999969482422,37.119998931884766,37.0099983215332,37.04999923706055,30329,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:10:00-04:00,37.084999084472656,37.084999084472656,37.0,37.064998626708984,26509,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:15:00-04:00,37.029998779296875,37.084999084472656,37.029998779296875,37.08000183105469,27481,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:20:00-04:00,37.099998474121094,37.11000061035156,37.02000045776367,37.029998779296875,49064,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:25:00-04:00,37.04999923706055,37.09000015258789,37.04999923706055,37.09000015258789,15068,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:30:00-04:00,37.029998779296875,37.08000183105469,37.02000045776367,37.060001373291016,17956,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:35:00-04:00,36.93000030517578,37.029998779296875,36.91999816894531,37.029998779296875,43106,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:40:00-04:00,37.06999969482422,37.06999969482422,36.93000030517578,36.935001373291016,11312,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:45:00-04:00,37.04999923706055,37.06999969482422,37.029998779296875,37.060001373291016,12284,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:50:00-04:00,36.970001220703125,37.040000915527344,36.935001373291016,37.040000915527344,14085,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 11:55:00-04:00,37.0099983215332,37.0099983215332,36.939998626708984,36.97999954223633,23415,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:00:00-04:00,37.060001373291016,37.060001373291016,37.0,37.029998779296875,16000,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:05:00-04:00,37.029998779296875,37.08000183105469,37.029998779296875,37.060001373291016,17003,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:10:00-04:00,37.0,37.029998779296875,36.97999954223633,37.02000045776367,16025,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:15:00-04:00,36.9900016784668,36.994998931884766,36.970001220703125,36.9900016784668,11215,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:20:00-04:00,36.93000030517578,36.9900016784668,36.91999816894531,36.98500061035156,27215,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:25:00-04:00,36.970001220703125,36.970001220703125,36.900001525878906,36.939998626708984,23415,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:30:00-04:00,37.0099983215332,37.040000915527344,36.970001220703125,36.970001220703125,16881,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:35:00-04:00,37.02000045776367,37.02000045776367,36.97999954223633,37.005001068115234,10896,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:40:00-04:00,37.04999923706055,37.060001373291016,37.0099983215332,37.0099983215332,18078,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:45:00-04:00,37.0099983215332,37.08000183105469,37.0,37.04999923706055,32400,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:50:00-04:00,37.029998779296875,37.03499984741211,36.97999954223633,37.0,16200,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 12:55:00-04:00,36.97999954223633,37.040000915527344,36.97999954223633,37.029998779296875,19600,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:00:00-04:00,36.9900016784668,36.994998931884766,36.970001220703125,36.9900016784668,9900,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:05:00-04:00,37.08000183105469,37.08000183105469,36.959999084472656,36.98500061035156,21500,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:10:00-04:00,37.06999969482422,37.07500076293945,37.04999923706055,37.07500076293945,16723,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:15:00-04:00,37.099998474121094,37.099998474121094,37.040000915527344,37.06999969482422,12822,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:20:00-04:00,37.09000015258789,37.16999816894531,37.09000015258789,37.099998474121094,18327,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:25:00-04:00,37.165000915527344,37.189998626708984,37.09000015258789,37.09000015258789,35500,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:30:00-04:00,37.244998931884766,37.244998931884766,37.15999984741211,37.16999816894531,15931,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:35:00-04:00,37.220001220703125,37.26499938964844,37.220001220703125,37.244998931884766,20100,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:40:00-04:00,37.220001220703125,37.22999954223633,37.189998626708984,37.220001220703125,15800,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:45:00-04:00,37.18000030517578,37.23500061035156,37.18000030517578,37.220001220703125,14496,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:50:00-04:00,37.15999984741211,37.189998626708984,37.154998779296875,37.18000030517578,12400,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 13:55:00-04:00,37.099998474121094,37.16999816894531,37.09000015258789,37.165000915527344,22700,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:00:00-04:00,37.130001068115234,37.150001525878906,37.09000015258789,37.11000061035156,22138,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:05:00-04:00,37.189998626708984,37.19499969482422,37.13999938964844,37.13999938964844,9667,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:10:00-04:00,37.18000030517578,37.209999084472656,37.16999816894531,37.189998626708984,16678,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:15:00-04:00,37.18000030517578,37.209999084472656,37.15999984741211,37.16999816894531,16227,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:20:00-04:00,37.130001068115234,37.189998626708984,37.130001068115234,37.18000030517578,27616,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:25:00-04:00,37.13999938964844,37.13999938964844,37.08000183105469,37.119998931884766,23900,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:30:00-04:00,37.18000030517578,37.189998626708984,37.150001525878906,37.150001525878906,11996,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:35:00-04:00,37.220001220703125,37.220001220703125,37.17499923706055,37.18000030517578,20100,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:40:00-04:00,37.18000030517578,37.220001220703125,37.18000030517578,37.220001220703125,8300,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:45:00-04:00,37.150001525878906,37.18000030517578,37.150001525878906,37.17499923706055,12943,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:50:00-04:00,37.14500045776367,37.16999816894531,37.130001068115234,37.15999984741211,17420,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 14:55:00-04:00,37.15999984741211,37.16999816894531,37.14500045776367,37.14500045776367,17800,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:00:00-04:00,37.18000030517578,37.185001373291016,37.130001068115234,37.165000915527344,33220,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:05:00-04:00,37.150001525878906,37.18000030517578,37.150001525878906,37.18000030517578,22370,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:10:00-04:00,37.150001525878906,37.17499923706055,37.13999938964844,37.150001525878906,24583,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:15:00-04:00,37.16999816894531,37.18000030517578,37.13999938964844,37.150001525878906,33200,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:20:00-04:00,37.18000030517578,37.209999084472656,37.15999984741211,37.18000030517578,27810,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:25:00-04:00,37.189998626708984,37.220001220703125,37.16999816894531,37.18000030517578,22191,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:30:00-04:00,37.209999084472656,37.220001220703125,37.16999816894531,37.18000030517578,28941,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:35:00-04:00,37.22999954223633,37.2400016784668,37.189998626708984,37.21500015258789,35942,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:40:00-04:00,37.27000045776367,37.279998779296875,37.22999954223633,37.22999954223633,33130,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:45:00-04:00,37.25,37.275001525878906,37.21500015258789,37.26499938964844,60967,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:50:00-04:00,37.33000183105469,37.33000183105469,37.25,37.25,84444,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 15:55:00-04:00,37.36000061035156,37.369998931884766,37.29999923706055,37.32500076293945,182574,2026-07-11 21:5412.264165,CVE.TO
2026-07-10 09:30:00-04:00,5.420000076293945,5.449999809265137,5.409999847412109,5.449999809265137,0,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 09:35:00-04:00,5.440000057220459,5.440000057220459,5.420000076293945,5.420000076293945,26652,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 09:40:00-04:00,5.420000076293945,5.434999942779541,5.409999847412109,5.434999942779541,32108,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 09:45:00-04:00,5.429999828338623,5.429999828338623,5.409999847412109,5.414999961853027,45801,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 09:50:00-04:00,5.409999847412109,5.440000057220459,5.400000095367432,5.434999942779541,50850,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 09:55:00-04:00,5.409999847412109,5.414999961853027,5.385000228881836,5.400000095367432,52299,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:00:00-04:00,5.414999961853027,5.420000076293945,5.409999847412109,5.420000076293945,36700,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:05:00-04:00,5.425000190734863,5.425000190734863,5.414999961853027,5.414999961853027,12700,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:10:00-04:00,5.420000076293945,5.429999828338623,5.420000076293945,5.420000076293945,41504,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:15:00-04:00,5.429999828338623,5.434999942779541,5.420000076293945,5.420000076293945,13300,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:20:00-04:00,5.409999847412109,5.429999828338623,5.400000095367432,5.429999828338623,70100,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:25:00-04:00,5.429999828338623,5.429999828338623,5.400000095367432,5.400000095367432,44001,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:30:00-04:00,5.389999866485596,5.434999942779541,5.349999904632568,5.425000190734863,151869,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:35:00-04:00,5.409999847412109,5.409999847412109,5.389999866485596,5.389999866485596,26400,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:40:00-04:00,5.40500020980835,5.409999847412109,5.394999980926514,5.409999847412109,45369,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:45:00-04:00,5.420000076293945,5.420000076293945,5.400000095367432,5.40500020980835,33549,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:50:00-04:00,5.400000095367432,5.420000076293945,5.400000095367432,5.420000076293945,12600,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 10:55:00-04:00,5.389999866485596,5.400000095367432,5.385000228881836,5.400000095367432,63600,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:00:00-04:00,5.400000095367432,5.400000095367432,5.375,5.394999980926514,29039,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:05:00-04:00,5.380000114440918,5.394999980926514,5.380000114440918,5.394999980926514,9151,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:10:00-04:00,5.389999866485596,5.394999980926514,5.389999866485596,5.389999866485596,8200,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:15:00-04:00,5.385000228881836,5.400000095367432,5.385000228881836,5.385000228881836,39400,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:20:00-04:00,5.414999961853027,5.414999961853027,5.389999866485596,5.389999866485596,120430,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:25:00-04:00,5.409999847412109,5.414999961853027,5.40500020980835,5.414999961853027,32407,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:30:00-04:00,5.409999847412109,5.409999847412109,5.409999847412109,5.409999847412109,400,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:35:00-04:00,5.40500020980835,5.409999847412109,5.400000095367432,5.409999847412109,1340,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:40:00-04:00,5.400000095367432,5.400000095367432,5.394999980926514,5.400000095367432,23600,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:45:00-04:00,5.425000190734863,5.425000190734863,5.40500020980835,5.409999847412109,43000,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:50:00-04:00,5.429999828338623,5.429999828338623,5.420000076293945,5.420000076293945,20500,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 11:55:00-04:00,5.434999942779541,5.434999942779541,5.429999828338623,5.429999828338623,5800,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:00:00-04:00,5.429999828338623,5.449999809265137,5.429999828338623,5.440000057220459,46000,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:05:00-04:00,5.425000190734863,5.429999828338623,5.420000076293945,5.429999828338623,9900,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:10:00-04:00,5.429999828338623,5.429999828338623,5.420000076293945,5.420000076293945,30500,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:15:00-04:00,5.414999961853027,5.420000076293945,5.40500020980835,5.420000076293945,20602,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:20:00-04:00,5.414999961853027,5.420000076293945,5.40500020980835,5.409999847412109,17804,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:25:00-04:00,5.414999961853027,5.420000076293945,5.414999961853027,5.414999961853027,15800,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:30:00-04:00,5.420000076293945,5.429999828338623,5.420000076293945,5.420000076293945,25600,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:35:00-04:00,5.420000076293945,5.429999828338623,5.414999961853027,5.429999828338623,21300,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:40:00-04:00,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,200,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:45:00-04:00,5.425000190734863,5.425000190734863,5.420000076293945,5.420000076293945,1545,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:50:00-04:00,5.414999961853027,5.420000076293945,5.414999961853027,5.420000076293945,15300,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 12:55:00-04:00,5.409999847412109,5.420000076293945,5.409999847412109,5.409999847412109,600,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:00:00-04:00,5.409999847412109,5.409999847412109,5.409999847412109,5.409999847412109,1200,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:05:00-04:00,5.409999847412109,5.420000076293945,5.409999847412109,5.409999847412109,2889,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:10:00-04:00,5.409999847412109,5.414999961853027,5.409999847412109,5.409999847412109,1100,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:15:00-04:00,5.420000076293945,5.420000076293945,5.40500020980835,5.409999847412109,53755,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:20:00-04:00,5.429999828338623,5.429999828338623,5.414999961853027,5.414999961853027,21300,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:25:00-04:00,5.414999961853027,5.429999828338623,5.414999961853027,5.429999828338623,24400,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:30:00-04:00,5.425000190734863,5.429999828338623,5.420000076293945,5.420000076293945,35466,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:35:00-04:00,5.429999828338623,5.429999828338623,5.429999828338623,5.429999828338623,1800,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:40:00-04:00,5.434999942779541,5.440000057220459,5.425000190734863,5.429999828338623,22201,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:45:00-04:00,5.440000057220459,5.440000057220459,5.429999828338623,5.429999828338623,70616,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:50:00-04:00,5.440000057220459,5.440000057220459,5.440000057220459,5.440000057220459,200,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 13:55:00-04:00,5.425000190734863,5.429999828338623,5.425000190734863,5.429999828338623,6400,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 14:00:00-04:00,5.445000171661377,5.445000171661377,5.425000190734863,5.425000190734863,160329,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 14:05:00-04:00,5.445000171661377,5.449999809265137,5.445000171661377,5.449999809265137,5200,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 14:10:00-04:00,5.449999809265137,5.449999809265137,5.445000171661377,5.445000171661377,1479,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 14:15:00-04:00,5.445000171661377,5.445000171661377,5.440000057220459,5.445000171661377,4400,2026-07-11 21:5412.824997,BTO.TO
2026-07-10 14:20:00-04:00,5.449999809265137,5.449999809265137,5.445000171661377,5.449999809265137,49531,2026-07-11 21:5412.824997,BTO.TO
